"variable","E","k","rho","mae","rmse"
"green_density",13,15,0.79657360122089,0.0724311451510525,0.121591641676579
"green_density",13,16,0.791833048315725,0.0734227558530674,0.122896826297335
"green_density",13,17,0.790178025802865,0.0742275440869535,0.123380710267453
"green_density",14,4,0.840046401132588,0.0586477961887747,0.108528360092305
"green_density",14,5,0.834665754875326,0.0609994143795465,0.110234916180535
"green_density",14,6,0.831237490248102,0.062333061336222,0.111341733386607
"green_density",14,7,0.824630395827018,0.064037840244822,0.113344387983361
"green_density",14,8,0.821742410326328,0.0652255012849653,0.114249061859699
"green_density",14,9,0.815746338323034,0.0664900734843915,0.115992218642308
"green_density",14,10,0.810220165920312,0.0677012288627173,0.117519336234395
"green_density",14,11,0.807217916193371,0.0689365695954516,0.118411650051959
"green_density",14,12,0.805200881531997,0.0697440249758714,0.119026942031938
"green_density",14,13,0.803530260379562,0.0706606160032996,0.119606871619561
"green_density",14,14,0.80069714963747,0.0717379591944949,0.120449402619368
"green_density",14,15,0.798795177945432,0.0724554397672328,0.12103914063215
"green_density",14,16,0.794491301778092,0.0733991450353534,0.122218950552865
"green_density",14,17,0.792094091772523,0.0742230783402688,0.122934599381346
"green_density",15,4,0.831998543985374,0.0601205149391595,0.110989791564551
"green_density",15,5,0.827890741520236,0.0621604343904717,0.112208457801467
"green_density",15,6,0.825111590047622,0.0636048230938206,0.11313026007735
"green_density",15,7,0.819108562459228,0.0652520103520515,0.114896037395819
"green_density",15,8,0.816916744731506,0.0661671742639795,0.115589192651678
"green_density",15,9,0.81036979692106,0.0674917860105158,0.11744470684967
"green_density",15,10,0.807137174841373,0.0685446356723621,0.118354190719184
"green_density",15,11,0.802554672582277,0.0697754769278467,0.119653339838185
"green_density",15,12,0.798714113885259,0.0708876879714319,0.120747467691126
"green_density",15,13,0.797322949829928,0.0717935824350288,0.121226417682962
"green_density",15,14,0.79542302869087,0.0727712512437981,0.12179000629223
"green_density",15,15,0.792323422951713,0.0734031373747003,0.122641261944123
"green_density",15,16,0.788453207433562,0.0742540107474611,0.123696304154195
"green_density",15,17,0.786702918797562,0.0749958242951197,0.124241784277596
"distance_to_water",2,4,0.990564378972897,216.189123403396,319.274635197438
"distance_to_water",2,5,0.990773649506993,214.126085760112,315.68092829277
"distance_to_water",2,6,0.990872790123623,213.077511457487,313.934773333728
"distance_to_water",2,7,0.990971730375312,211.882445055049,312.213334776464
"distance_to_water",2,8,0.991079747115115,210.501229509139,310.338814101291
"distance_to_water",2,9,0.991131882813276,209.795215462183,309.418683898406
"distance_to_water",2,10,0.991164867245765,209.469887906369,308.852257033537
"distance_to_water",2,11,0.991207976876187,208.891473447923,308.083518646918
"distance_to_water",2,12,0.991249416678804,208.199721540893,307.359859335688
"distance_to_water",2,13,0.991271763655446,208.024480018918,306.960074926389
"distance_to_water",2,14,0.991288849826327,207.868265322828,306.653221440177
"distance_to_water",2,15,0.991310809859535,207.596836568195,306.27038026492
"distance_to_water",2,16,0.991328906086419,207.401812288721,305.960877790112
"distance_to_water",2,17,0.991350519183582,207.141095327571,305.56892931496
"distance_to_water",3,4,0.996377972695968,114.309065847279,197.761599531411
"distance_to_water",3,5,0.996418680109209,114.111280807733,196.642170535681
"distance_to_water",3,6,0.996489215717306,113.899131691035,194.690277356339
"distance_to_water",3,7,0.996479941718435,114.538494718069,194.958522043679
"distance_to_water",3,8,0.996528393584573,114.856054847364,193.617304319253
"distance_to_water",3,9,0.996551359778351,115.461166559276,192.959569576331
"distance_to_water",3,10,0.99652950492905,116.16182098915,193.558149102917
"distance_to_water",3,11,0.996536548890848,116.743927038376,193.360413134267
"distance_to_water",3,12,0.996504752396842,117.723952091979,194.249538733171
"distance_to_water",3,13,0.996462286193666,118.685739257169,195.430330359963
